,author,content,region,language,publish_date,followers,retweet,account_category,mentions,exist_target
137496,WARFAREWW,'@WarfareWW #Iran could use the Ghadir-class mini-subs to attack #Saudi shipping and port facilities https://t.co/w4INhUpzo0',United States,English,1/5/2016 15:58,26740,0,NewsFeed,WARFAREWW,True
137497,WARFAREWW,"'@WarfareWW Iran have developed a new long-range cruise missile called the Soumar with a roughly 1,500-mile range https://t.co/qVBNp2A64Y'",United States,English,1/5/2016 15:59,26740,0,NewsFeed,WARFAREWW,True
137498,WARFAREWW,'@WarfareWW Overlay of seismic waveforms for station MDJ for #NorthKorean tests suggests similar size to 2013 https://t.co/wjY4Cf9JLT',United States,English,1/6/2016 11:24,26740,0,NewsFeed,WARFAREWW,True
137500,WARFAREWW,'@WarfareWW #Russian-made T-90MS main batle tank https://t.co/iXRtFdjqGl',United States,English,1/6/2016 11:37,26740,0,NewsFeed,WARFAREWW,True
137501,WARFAREWW,'@WarfareWW Chinese-made VT4 MBT-3000 main battle tank https://t.co/5nmR51okCM',United States,English,1/6/2016 11:38,26740,0,NewsFeed,WARFAREWW,True
137502,WARFAREWW,'@WarfareWW #Chinese-made VT4 MBT-3000 main battle tank https://t.co/jOurkmLDrM',United States,English,1/6/2016 11:39,26740,0,NewsFeed,WARFAREWW,True
137503,WARFAREWW,'@WarfareWW #NorthKorean TV released footage of papers signed by Kim Jong-un authorising the testing of hydrogen bomb https://t.co/ufAdr3J99j',United States,English,1/6/2016 12:17,26740,0,NewsFeed,WARFAREWW,True
137504,WARFAREWW,'@WarfareWW Reinforced structure of the MiG-29SMT results in increased flight endurance and a longer range https://t.co/IJsw7e2TG4',United States,English,1/6/2016 14:53,26740,0,NewsFeed,WARFAREWW,True
137505,WARFAREWW,"'@WarfareWW The aircraft has 2 fixed, rearward-swept wings with square-cut wing tips. 2 vert.stabs fitted at the rear https://t.co/7DaYWL6jwX'",United States,English,1/6/2016 14:54,26740,0,NewsFeed,WARFAREWW,True
137506,WARFAREWW,'@WarfareWW The new glass cockpit of the MiG-29SMT fighter aircraft is equipped with a data display system https://t.co/IHKXPusXFa',United States,English,1/6/2016 14:56,26740,0,NewsFeed,WARFAREWW,True
137507,WARFAREWW,'@WarfareWW 2 wide-screen MFD-10-6 multifunction colour displays/hands-on throttle and stick control (HOTAS); incorporates INS-GPS nav.system',United States,English,1/6/2016 14:57,26740,0,NewsFeed,WARFAREWW,True
137508,WARFAREWW,"'@WarfareWW The aircraft is installed with a multifunctional, multi-mode, lightweight pulse doppler radar Zhuk-ME https://t.co/iSB8rzux6e'",United States,English,1/6/2016 14:58,26740,0,NewsFeed,WARFAREWW,True
137509,WARFAREWW,'@WarfareWW 6 R-73E short-range air-to-air missiles; four KAB-500Kr / KAB-500L guided bombs; and a 30mm Gsh-301 built-in air gun.',United States,English,1/6/2016 15:00,26740,0,NewsFeed,WARFAREWW,True
137510,WARFAREWW,"'@WarfareWW Armed with 2 R-27ER1(R1), 2 R-27ET1(T1) and 6 RVV-AE medium-range air-to-air missiles https://t.co/T4DqGPmmd5'",United States,English,1/6/2016 15:00,26740,0,NewsFeed,WARFAREWW,True
137511,WARFAREWW,'@WarfareWW 6 R-73E short-range air-to-air missiles; four KAB-500Kr / KAB-500L guided bombs; and a 30mm Gsh-301 built-in air gun',United States,English,1/6/2016 15:00,26740,0,NewsFeed,WARFAREWW,True
137512,WARFAREWW,"'@WarfareWW Powered by 2 RD-33 series-3 engines(thrust 16,600kgf) max speed of 1,500km/h(low alt)-2,400km/h(high alt) https://t.co/rMsk0vGiYl'",United States,English,1/6/2016 15:08,26740,0,NewsFeed,WARFAREWW,True
137513,WARFAREWW,'@WarfareWW Su-34 order is believed to be a component of the $7.5 billion Algerian-Russian arms deal signed in 2006 https://t.co/YSANnhg6BF',United States,English,1/6/2016 15:52,26740,0,NewsFeed,WARFAREWW,True
137514,WARFAREWW,"'@WarfareWW Su-34 has a non-stop operating range of 4 000 kilometers and a maximum speed of up to 2,200 km/h https://t.co/VzTAQpPEau'",United States,English,1/6/2016 15:54,26740,0,NewsFeed,WARFAREWW,True
137515,WARFAREWW,"'@WarfareWW Armaments incl. a 30mm GSh-301 cannon, var. air-to-air missiles/cruise missiles/air-to-surface missiles/guided;free-fall bombs'",United States,English,1/6/2016 15:55,26740,0,NewsFeed,WARFAREWW,True
137516,WARFAREWW,'@WarfareWW Su-34 has attracted the interest of #Iraq #Uzbekistan #Turkmenistan while #Kazakhstan already operates it https://t.co/BQ3s5ECNtg',United States,English,1/6/2016 15:59,26740,0,NewsFeed,WARFAREWW,True
137517,WARFAREWW,'@WarfareWW Su-34 has attracted the interest of #Iraq #Uzbekistan #Turkmenistan while #Kazakhstan already operates it https://t.co/xEmM0o1IpQ',United States,English,1/6/2016 16:00,26740,0,NewsFeed,WARFAREWW,True
137518,WARFAREWW,'@WarfareWW Su-34 has attracted the interest of #Iraq #Uzbekistan #Turkmenistan and #Kazakhstan https://t.co/UWpLAgMSth',United States,English,1/6/2016 16:21,26740,0,NewsFeed,WARFAREWW,True
137519,WARFAREWW,"'@WarfareWW Plans have been in the works to retire the F/A-18C Hornets in the mid-2020s, followed by the F/A-18E and Super Hornets ~2035'",United States,English,1/6/2016 20:38,26740,0,NewsFeed,WARFAREWW,True
137520,WARFAREWW,'@WarfareWW Consistently delayed dev. of F-35 Lightning II JSF has compelled the service to push the Hornets past their planned service lives',United States,English,1/6/2016 20:39,26740,0,NewsFeed,WARFAREWW,True
137521,WARFAREWW,"'@WarfareWW ""We might even fly these airplanes close to 2040"": air warfare director Rear Adm. Mike Manazir https://t.co/2ZIy6qLyWv'",United States,English,1/6/2016 20:40,26740,0,NewsFeed,WARFAREWW,True
137522,WARFAREWW,'@WarfareWW Type 815 surveillance vessel Neptune could help Beijing improve its ability to gather intel on its rivals https://t.co/L1KIL3suOa',United States,English,1/6/2016 7:23,26740,0,NewsFeed,WARFAREWW,True
137523,WARFAREWW,"'@WarfareWW Feat. sensitive electro-listening devices, it's able to conduct all-weather reconnaissance of var.targets https://t.co/EwERvRuASh'",United States,English,1/6/2016 7:25,26740,0,NewsFeed,WARFAREWW,True
137524,WARFAREWW,"'@WarfareWW Feat. sensitive electro-listening devices, it's able to conduct all-weather reconnaissance of var.targets https://t.co/1HzcLqjIkl'",United States,English,1/6/2016 7:29,26740,0,NewsFeed,WARFAREWW,True
137525,WARFAREWW,"'@WarfareWW If confirmed, will be a first for the reclusive regime and a significant advancement for its military ambitions'",United States,English,1/6/2016 7:36,26740,0,NewsFeed,WARFAREWW,True
137526,WARFAREWW,'@WarfareWW Residents of the border areas of #China and #NorthKorea were evacuated because of aftershocks of an M = 4.2',United States,English,1/6/2016 7:39,26740,0,NewsFeed,WARFAREWW,True
137527,WARFAREWW,"'@WarfareWW If confirmed, this will be a significant advancement for #NorthKorea \|n military ambitions https://t.co/aiI8VFtmQn'",United States,English,1/6/2016 7:43,26740,0,NewsFeed,WARFAREWW,True
137528,WARFAREWW,'@WarfareWW The power of the explosion in #North Korea was six kilotons - South Korean news channel .@YTN24',United States,English,1/6/2016 7:46,26740,0,NewsFeed,WARFAREWW,True
137530,WARFAREWW,'@WarfareWW Driverless VBIED https://t.co/JOoaKForUo',United States,English,1/6/2016 9:04,26740,0,NewsFeed,WARFAREWW,True
137531,WARFAREWW,'@WarfareWW Mannequins fitted with thermostats aim to evade car bomb security scanners https://t.co/twOGXw6aZW',United States,English,1/6/2016 9:04,26740,0,NewsFeed,WARFAREWW,True
137532,WARFAREWW,'@WarfareWW  #Jihadi University builds missiles https://t.co/GqhNwPdbIE',United States,English,1/6/2016 9:05,26740,0,NewsFeed,WARFAREWW,True
137533,WARFAREWW,"'@WarfareWW Daily mail video is not the correct one, showing Joe 4 (RDS-6s) the first Soviet thermonuke, 12.08.1953 https://t.co/9yXkOpkN6E'",United States,English,1/6/2016 9:30,26740,0,NewsFeed,WARFAREWW,True
137534,WARFAREWW,'@WarfareWW https://t.co/0rTkByAGTU',United States,English,1/6/2017 18:46,26740,0,NewsFeed,WARFAREWW,True
137535,WARFAREWW,'@WarfareWW https://t.co/3VeR8tXs7s',United States,English,1/6/2017 18:46,26740,0,NewsFeed,WARFAREWW,True
137536,WARFAREWW,'@WarfareWW https://t.co/TJxuXAmGbt',United States,English,1/6/2017 18:46,26740,0,NewsFeed,WARFAREWW,True
137538,WARFAREWW,'@WarfareWW https://t.co/Ps2tlbxNvZ',United States,English,1/6/2017 1:07,26740,0,NewsFeed,WARFAREWW,True
137539,WARFAREWW,'@WarfareWW The problem deals with rough takeoffs that hurt &amp; disorient pilots at the critical moment when they're taking off from a carrier https://t.co/xWP1OJpJYz',United States,English,1/6/2017 1:07,26740,0,NewsFeed,WARFAREWW,True
137542,WARFAREWW,'@WarfareWW FM Spokesman H.J.Ansari #SaudiArabia responsible for damage to embassy building & injury to some of staff https://t.co/3KcCzdS75p',United States,English,1/7/2016 11:20,26740,0,NewsFeed,WARFAREWW,True
137544,WARFAREWW,'@WarfareWW #Pyongyang possesses the capacity to launch a catastrophic artillery strike on the city of #Seoul https://t.co/6OO70G4M2i',United States,English,1/7/2016 13:48,26740,0,NewsFeed,WARFAREWW,True
137545,WARFAREWW,"'@WarfareWW NK’s artillery pieces include 170 mm Koksan (has a range of about 25 miles, using conv.projectiles) https://t.co/8iuzLOFnWK'",United States,English,1/7/2016 13:49,26740,0,NewsFeed,WARFAREWW,True
137546,WARFAREWW,"'@WarfareWW NK’s artillery pieces include  170 mm Koksan (has a range of about 25 miles, using conv.projectiles) https://t.co/EQD0FNi44X'",United States,English,1/7/2016 13:49,26740,0,NewsFeed,WARFAREWW,True
137547,WARFAREWW,'@WarfareWW  The poisons which Pyongyang can produce domestically can also be delivered by air or ballistic missile https://t.co/VNUfrKzofy',United States,English,1/7/2016 13:51,26740,0,NewsFeed,WARFAREWW,True
137548,WARFAREWW,"'@WarfareWW The poisons, which Pyongyang can produce domestically, can also be delivered by air or ballistic missile https://t.co/sYvfQaCQQr'",United States,English,1/7/2016 13:51,26740,0,NewsFeed,WARFAREWW,True
137549,WARFAREWW,'@WarfareWW NK has a massive stockpile of chemical weapons which can be used in conjunction with its artillery forces https://t.co/R49zgJLWPE',United States,English,1/7/2016 13:51,26740,0,NewsFeed,WARFAREWW,True
137550,WARFAREWW,'@WarfareWW NK invests heavily in special operations forces to offset its conventional weakness https://t.co/1EdZqpwyH7',United States,English,1/7/2016 13:53,26740,0,NewsFeed,WARFAREWW,True
137551,WARFAREWW,"'@WarfareWW In 2010 KPA had 200000 spec. ops forces tasked to carry out attacks on S.Korean/US facilities, assassinations of gov.officials'",United States,English,1/7/2016 13:55,26740,0,NewsFeed,WARFAREWW,True
137552,WARFAREWW,'@WarfareWW NK has cyberwarfare cap. which is needed as an asymmetric means to offset its conventional weaknesses https://t.co/GHPfa1oQGF',United States,English,1/7/2016 13:57,26740,0,NewsFeed,WARFAREWW,True
137553,WARFAREWW,'@WarfareWW #NorthKorea has a significant ballistic missile capability(developed with #Soviet/#Russian/#Chinese help) https://t.co/h95iNgmBd8',United States,English,1/7/2016 13:58,26740,0,NewsFeed,WARFAREWW,True
137554,WARFAREWW,"'@WarfareWW Korea has over 600 Scud missiles, over 200 Nodong missiles, ~50 Musudan and Taepodong missiles https://t.co/ck3wfbATG4'",United States,English,1/7/2016 14:00,26740,0,NewsFeed,WARFAREWW,True
137555,WARFAREWW,'@WarfareWW Barak-8 missile system carried out two successful interceptions from an Indian Navy ship https://t.co/CIvN0AiXmf',United States,English,1/7/2016 14:18,26740,0,NewsFeed,WARFAREWW,True
137556,WARFAREWW,"'@WarfareWW The CBU-58 is loaded with 650 bomblets(contain 5-gram titanium pellets, making them incendiary) https://t.co/BDxgZADe9u'",United States,English,1/7/2016 15:52,26740,0,NewsFeed,WARFAREWW,True
137557,WARFAREWW,'@WarfareWW Fragmentation pattern for each submunition at sea level is 430 feet vertically and 490 feet horizontally https://t.co/oLungFBTBh',United States,English,1/7/2016 15:57,26740,0,NewsFeed,WARFAREWW,True
137558,WARFAREWW,'@WarfareWW https://t.co/d1wdCFiLSv',United States,English,1/7/2016 18:02,26740,0,NewsFeed,WARFAREWW,True
137559,WARFAREWW,'@WarfareWW B.M.S used in Yars MIRV significantly enhances the performance of the system due to modern telecomm tech https://t.co/GgUJZlUeeL',United States,English,1/7/2016 19:41,26740,0,NewsFeed,WARFAREWW,True
137560,WARFAREWW,'@WarfareWW #Libya oil fires now so large that they can be seen from space. Picture via @NASA https://t.co/wEUP70YfzK',United States,English,1/7/2016 20:29,26740,0,NewsFeed,WARFAREWW,True
137562,WARFAREWW,"'@WarfareWW Defense chief A.Carter reassured his S.Korean counterpart Han Min-koo of the US’ ""ironclad commitment"" to the def. of South Korea'",United States,English,1/7/2016 8:44,26740,0,NewsFeed,WARFAREWW,True
137563,WARFAREWW,'@WarfareWW @JohnKerryspoke with his #Japanese/S.Korean counterparts to assure them of support and allay fears https://t.co/bxkkn9rmQw',United States,English,1/7/2016 8:47,26740,0,NewsFeed,WARFAREWW,True
137565,WARFAREWW,'@WarfareWW South Korea is in talks with the #UnitedStates to deploy U.S. strategic assets on the #Korean peninsula',United States,English,1/7/2016 8:50,26740,0,NewsFeed,WARFAREWW,True
137566,WARFAREWW,"'@WarfareWW Russian Navy Ship 127 BDK 43 Minsk, 775 Ropucha class: The First to start Syrian Express 2016 https://t.co/FiB6CTKKrq'",United States,English,1/7/2016 9:05,26740,0,NewsFeed,WARFAREWW,True
137567,WARFAREWW,'@WarfareWW  The new target missile has already been used for the air defense practice during night test-fire of the S-300V4',United States,English,1/7/2016 9:38,26740,0,NewsFeed,WARFAREWW,True
137568,WARFAREWW,'@WarfareWW USAF issues RFP for fighter aircraft laser weapon https://t.co/70RLPSqdHK https://t.co/cnPRPYBU7M',United States,English,1/7/2017 10:07,26740,0,NewsFeed,WARFAREWW,True
137569,WARFAREWW,'@WarfareWW The arrival of equipment from 3rd Armored Brigade Combat Team marks the beginning of the continuous presence of an ABCT in Europe https://t.co/IG0lK7cjNY',United States,English,1/7/2017 10:46,26740,0,NewsFeed,WARFAREWW,True
137570,WARFAREWW,'@WarfareWW https://t.co/BJxMzxL1HT',United States,English,1/7/2017 9:43,26740,0,NewsFeed,WARFAREWW,True
137571,WARFAREWW,'@WarfareWW ASW-focused combat syst incl. 4 heavyweight torpedo tube launchers & a pair of 12-barreled RBU6000 rocket depth-charge launchers',United States,English,1/8/2016 0:29,26740,0,NewsFeed,WARFAREWW,True
137572,WARFAREWW,'@WarfareWW Exercise involved day/night maneuvers including anti-submarine warfare (ASW) component for the first time https://t.co/6D7fvc1Bev',United States,English,1/8/2016 0:38,26740,0,NewsFeed,WARFAREWW,True
137573,WARFAREWW,'@WarfareWW Exercise involved day/night maneuvers included anti-submarine warfare(ASW) component for the first time https://t.co/F0iRtNoSv4',United States,English,1/8/2016 0:38,26740,0,NewsFeed,WARFAREWW,True
137574,WARFAREWW,"'@WarfareWW HS-6L UAV specs: wing span 22m, Rotax 914 engine, max range 4000km, max op. hours: 35, GPS, radar, max. takeoff weight 1250kg'",United States,English,1/8/2016 11:59,26740,0,NewsFeed,WARFAREWW,True
137575,WARFAREWW,'@WarfareWW Meanwhile: Missing U.S. missile shows up in Cuba  https://t.co/e8e1mF18VM https://t.co/XXpyyqn5ws',United States,English,1/8/2016 15:30,26740,0,NewsFeed,WARFAREWW,True
137578,WARFAREWW,"'@WarfareWW 3000 ground troops, air/naval units will be stationed at the base https://t.co/Sn2A10WvbO'",United States,English,1/8/2016 19:29,26740,0,NewsFeed,WARFAREWW,True
137579,WARFAREWW,'@WarfareWW It will be Turkey’s 1st overseas military installation. Project was approved by #SaudiArabia king Salman https://t.co/KnWD8DwWWL',United States,English,1/8/2016 19:32,26740,0,NewsFeed,WARFAREWW,True
137580,WARFAREWW,'@WarfareWW https://t.co/eodVYwiZvO',United States,English,1/8/2017 16:39,26740,0,NewsFeed,WARFAREWW,True
137581,WARFAREWW,'@WarfareWW On photos: Type 90 tank  is MBT of JGSDF. Designed/built by Mitsubishi Heavy Industries https://t.co/QScIGxOjQX',United States,English,1/9/2016 12:12,26740,0,NewsFeed,WARFAREWW,True
137582,WARFAREWW,'@WarfareWW AirMule can carry its loads for 31 miles and will be able to reach places traditional helicopters can't https://t.co/XQUGPXdO5g',United States,English,1/9/2016 12:51,26740,0,NewsFeed,WARFAREWW,True
137583,WARFAREWW,"'@WarfareWW Export var. of AirMule will carry 440Kg useful load to a dist. of 300km, thus complying with MTCR limits. https://t.co/PSxq8fWg9t'",United States,English,1/9/2016 12:53,26740,0,NewsFeed,WARFAREWW,True
137584,WARFAREWW,'@WarfareWW https://t.co/5fwmoWveqK ref. to sources: DM of #SaudiArabia Prince Salman appealed to Paris with request https://t.co/kmBLWldLMy',United States,English,1/9/2016 15:50,26740,0,NewsFeed,WARFAREWW,True
137585,WARFAREWW,"'@WarfareWW D.Rafale #French twin-engine, canard delta wing, multirole fighter designed/built by Dassault Aviation https://t.co/klQ6rRLrMl'",United States,English,1/9/2016 15:53,26740,0,NewsFeed,WARFAREWW,True
137586,WARFAREWW,"'@WarfareWW According to #Russian Defense Ministry, armed forces received over 1,500 UAVs over the last 4 years https://t.co/3882F8mKU8'",United States,English,1/9/2016 20:24,26740,0,NewsFeed,WARFAREWW,True
137589,WARFAREWW,'@WarfareWW #Iranian ship on Dec. 26 firing several unguided rockets near the aircraft carrier Harry S. Truman and other Western warships',United States,English,1/9/2016 23:36,26740,0,NewsFeed,WARFAREWW,True
137590,WARFAREWW,'@WarfareWW https://t.co/AlS3Bmingx',United States,English,1/9/2017 20:34,26740,0,NewsFeed,WARFAREWW,True
137591,WARFAREWW,'@WarfareWW https://t.co/7EggUC09sz',United States,English,1/9/2017 5:46,26740,0,NewsFeed,WARFAREWW,True
